,pathway_accession,mapped_ids,pathway,components,subfamilies,associated_sequence,hugo_gene
2428,P04380,MOUSE|MGI=MGI=1914724|UniProtKB=Q9ERB0,Cortocotropin releasing factor receptor signaling pathway,9,52,282,Snap29
2429,P04380,MOUSE|MGI=MGI=95777|UniProtKB=Q6R0H7,Cortocotropin releasing factor receptor signaling pathway,9,52,282,Gnas
2430,P04380,MOUSE|MGI=MGI=104581|UniProtKB=P29387,Cortocotropin releasing factor receptor signaling pathway,9,52,282,Gnb4
2431,P04380,MOUSE|MGI=MGI=95781|UniProtKB=P62874,Cortocotropin releasing factor receptor signaling pathway,9,52,282,Gnb1
2432,P04380,MOUSE|MGI=MGI=1336169|UniProtKB=Q9CXP8,Cortocotropin releasing factor receptor signaling pathway,9,52,282,Gng10
2433,P04380,MOUSE|MGI=MGI=98510|UniProtKB=P15806,Cortocotropin releasing factor receptor signaling pathway,9,52,282,Tcf3
2434,P04380,MOUSE|MGI=MGI=2137219|UniProtKB=Q99N93,Cortocotropin releasing factor receptor signaling pathway,9,52,282,Mrpl16
2435,P04380,MOUSE|MGI=MGI=102705|UniProtKB=P63213,Cortocotropin releasing factor receptor signaling pathway,9,52,282,Gng2
2436,P04380,MOUSE|MGI=MGI=1336882|UniProtKB=O70404,Cortocotropin releasing factor receptor signaling pathway,9,52,282,Vamp8
2437,P06216,MOUSE|MGI=MGI=2137520|UniProtKB=Q9EP52,SCW_signaling_pathway,18,13,13,Twsg1
2438,P00033,MOUSE|MGI=MGI=96952|UniProtKB=P23804,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Mdm2
2439,P00033,MOUSE|MGI=MGI=96435|UniProtKB=Q07113,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Igf2r
2440,P00033,MOUSE|MGI=MGI=1203729|UniProtKB=Q61194,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Pik3c2a
2441,P00033,MOUSE|MGI=MGI=102548|UniProtKB=Q61037,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Tsc2
2442,P00033,MOUSE|MGI=MGI=1353576|UniProtKB=Q9JHG7,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Pik3cg
2443,P00033,MOUSE|MGI=MGI=1890077|UniProtKB=Q9R1E0,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Foxo1
2444,P00033,MOUSE|MGI=MGI=1338068|UniProtKB=Q9Z2A0,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Pdpk1
2445,P00033,MOUSE|MGI=MGI=1925584|UniProtKB=Q8BWD8,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Cdk19
2446,P00033,MOUSE|MGI=MGI=104874|UniProtKB=Q60823,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Akt2
2447,P00033,MOUSE|MGI=MGI=1206581|UniProtKB=P42337,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Pik3ca
2448,P00033,MOUSE|MGI=MGI=2445019|UniProtKB=Q6PF93,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Pik3c3
2449,P00033,MOUSE|MGI=MGI=97583|UniProtKB=P26450,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Pik3r1
2450,P00033,MOUSE|MGI=MGI=2443588|UniProtKB=Q5SW28,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Pik3r5
2451,P00033,MOUSE|MGI=MGI=1098211|UniProtKB=O35904,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Pik3cd
2452,P00033,MOUSE|MGI=MGI=1861437|UniProtKB=Q9WV60,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Gsk3b
2453,P00033,MOUSE|MGI=MGI=2152453|UniProtKB=Q2NL51,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Gsk3a
2454,P00033,MOUSE|MGI=MGI=87986|UniProtKB=P31750,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Akt1
2455,P00033,MOUSE|MGI=MGI=107934|UniProtKB=O35618,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Mdm4
2456,P00033,MOUSE|MGI=MGI=109583|UniProtKB=O08586,Insulin/IGF pathway-protein kinase B signaling cascade,18,59,278,Pten
2457,P05916,MOUSE|MGI=MGI=1313277|UniProtKB=P63044,Opioid prodynorphin pathway,12,55,291,Vamp2
2458,P05916,MOUSE|MGI=MGI=893584|UniProtKB=Q61017,Opioid prodynorphin pathway,12,55,291,Gngt2
2459,P05916,MOUSE|MGI=MGI=95784|UniProtKB=P62880,Opioid prodynorphin pathway,12,55,291,Gnb2
2460,P05916,MOUSE|MGI=MGI=109356|UniProtKB=O09044,Opioid prodynorphin pathway,12,55,291,Snap23
2461,P05916,MOUSE|MGI=MGI=1321389|UniProtKB=P63024,Opioid prodynorphin pathway,12,55,291,Vamp3
2462,P05916,MOUSE|MGI=MGI=109164|UniProtKB=Q80SZ7,Opioid prodynorphin pathway,12,55,291,Gng5
2463,P05916,MOUSE|MGI=MGI=1914724|UniProtKB=Q9ERB0,Opioid prodynorphin pathway,12,55,291,Snap29
2464,P05916,MOUSE|MGI=MGI=95772|UniProtKB=P08752,Opioid prodynorphin pathway,12,55,291,Gnai2
2465,P05916,MOUSE|MGI=MGI=104581|UniProtKB=P29387,Opioid prodynorphin pathway,12,55,291,Gnb4
2466,P05916,MOUSE|MGI=MGI=97453|UniProtKB=P35454,Opioid prodynorphin pathway,12,55,291,Oxt
2467,P05916,MOUSE|MGI=MGI=95781|UniProtKB=P62874,Opioid prodynorphin pathway,12,55,291,Gnb1
2468,P05916,MOUSE|MGI=MGI=1336169|UniProtKB=Q9CXP8,Opioid prodynorphin pathway,12,55,291,Gng10
2469,P05916,MOUSE|MGI=MGI=95773|UniProtKB=Q9DC51,Opioid prodynorphin pathway,12,55,291,Gnai3
2470,P05916,MOUSE|MGI=MGI=98510|UniProtKB=P15806,Opioid prodynorphin pathway,12,55,291,Tcf3
2471,P05916,MOUSE|MGI=MGI=2137219|UniProtKB=Q99N93,Opioid prodynorphin pathway,12,55,291,Mrpl16
2472,P05916,MOUSE|MGI=MGI=102705|UniProtKB=P63213,Opioid prodynorphin pathway,12,55,291,Gng2
2473,P05916,MOUSE|MGI=MGI=102891|UniProtKB=P51829,Opioid prodynorphin pathway,12,55,291,Adcy7
2474,P05916,MOUSE|MGI=MGI=1336882|UniProtKB=O70404,Opioid prodynorphin pathway,12,55,291,Vamp8
2475,P02771,MOUSE|MGI=MGI=1349763|UniProtKB=O08553,Pyrimidine Metabolism,8,15,88,Dpysl2
2476,P02788,MOUSE|MGI=MGI=96217|UniProtKB=P00493,Xanthine and guanine salvage pathway,7,8,63,Hprt1
2477,P02788,MOUSE|MGI=MGI=97365|UniProtKB=P23492,Xanthine and guanine salvage pathway,7,8,63,Pnp
2478,P04376,MOUSE|MGI=MGI=1313277|UniProtKB=P63044,5HT4 type receptor mediated signaling pathway,7,51,275,Vamp2
2479,P04376,MOUSE|MGI=MGI=893584|UniProtKB=Q61017,5HT4 type receptor mediated signaling pathway,7,51,275,Gngt2
2480,P04376,MOUSE|MGI=MGI=95784|UniProtKB=P62880,5HT4 type receptor mediated signaling pathway,7,51,275,Gnb2
2481,P04376,MOUSE|MGI=MGI=109356|UniProtKB=O09044,5HT4 type receptor mediated signaling pathway,7,51,275,Snap23
2482,P04376,MOUSE|MGI=MGI=1321389|UniProtKB=P63024,5HT4 type receptor mediated signaling pathway,7,51,275,Vamp3
2483,P04376,MOUSE|MGI=MGI=109164|UniProtKB=Q80SZ7,5HT4 type receptor mediated signaling pathway,7,51,275,Gng5
2484,P04376,MOUSE|MGI=MGI=1914724|UniProtKB=Q9ERB0,5HT4 type receptor mediated signaling pathway,7,51,275,Snap29
2485,P04376,MOUSE|MGI=MGI=95777|UniProtKB=Q6R0H7,5HT4 type receptor mediated signaling pathway,7,51,275,Gnas
2486,P04376,MOUSE|MGI=MGI=104581|UniProtKB=P29387,5HT4 type receptor mediated signaling pathway,7,51,275,Gnb4
2487,P04376,MOUSE|MGI=MGI=95781|UniProtKB=P62874,5HT4 type receptor mediated signaling pathway,7,51,275,Gnb1
2488,P04376,MOUSE|MGI=MGI=1336169|UniProtKB=Q9CXP8,5HT4 type receptor mediated signaling pathway,7,51,275,Gng10
2489,P04376,MOUSE|MGI=MGI=98510|UniProtKB=P15806,5HT4 type receptor mediated signaling pathway,7,51,275,Tcf3
2490,P04376,MOUSE|MGI=MGI=106684|UniProtKB=Q8R090,5HT4 type receptor mediated signaling pathway,7,51,275,Slc18a1
2491,P04376,MOUSE|MGI=MGI=96285|UniProtKB=Q60857,5HT4 type receptor mediated signaling pathway,7,51,275,Slc6a4
2492,P04376,MOUSE|MGI=MGI=2137219|UniProtKB=Q99N93,5HT4 type receptor mediated signaling pathway,7,51,275,Mrpl16
2493,P04376,MOUSE|MGI=MGI=102705|UniProtKB=P63213,5HT4 type receptor mediated signaling pathway,7,51,275,Gng2
2494,P04376,MOUSE|MGI=MGI=102891|UniProtKB=P51829,5HT4 type receptor mediated signaling pathway,7,51,275,Adcy7
2495,P04376,MOUSE|MGI=MGI=1336882|UniProtKB=O70404,5HT4 type receptor mediated signaling pathway,7,51,275,Vamp8
2496,P02752,MOUSE|MGI=MGI=1891112|UniProtKB=Q8K0C9,Mannose metabolism,8,17,72,Gmds
2497,P02752,MOUSE|MGI=MGI=1353418|UniProtKB=O35621,Mannose metabolism,8,17,72,Pmm1
2498,P02752,MOUSE|MGI=MGI=2660880|UniProtKB=Q8BTZ7,Mannose metabolism,8,17,72,Gmppb
2499,P02752,MOUSE|MGI=MGI=1859214|UniProtKB=Q9Z2M7,Mannose metabolism,8,17,72,Pmm2
2500,P02752,MOUSE|MGI=MGI=1916330|UniProtKB=Q922H4,Mannose metabolism,8,17,72,Gmppa
2501,P02773,MOUSE|MGI=MGI=894292|UniProtKB=A6H5Y3,S adenosyl methionine biosynthesis,2,14,66,Mtr
2502,P02773,MOUSE|MGI=MGI=1919979|UniProtKB=Q8BGH7,S adenosyl methionine biosynthesis,2,14,66,Cdc42se2
2503,P02773,MOUSE|MGI=MGI=2443731|UniProtKB=Q3THS6,S adenosyl methionine biosynthesis,2,14,66,Mat2a
2504,P02766,MOUSE|MGI=MGI=1916998|UniProtKB=Q571I9,Phenylethylamine degradation,2,15,30,Aldh16a1
2505,P00044,MOUSE|MGI=MGI=107717|UniProtKB=Q8VDD5,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Myh9
2506,P00044,MOUSE|MGI=MGI=1931027|UniProtKB=Q9ER00,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Stx12
2507,P00044,MOUSE|MGI=MGI=1313277|UniProtKB=P63044,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Vamp2
2508,P00044,MOUSE|MGI=MGI=1921982|UniProtKB=Q9D3G5,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Stx11
2509,P00044,MOUSE|MGI=MGI=1917446|UniProtKB=Q8R5C5,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Actr1b
2510,P00044,MOUSE|MGI=MGI=109356|UniProtKB=O09044,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Snap23
2511,P00044,MOUSE|MGI=MGI=1321389|UniProtKB=P63024,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Vamp3
2512,P00044,MOUSE|MGI=MGI=87904|UniProtKB=P60710,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Actb
2513,P00044,MOUSE|MGI=MGI=1859616|UniProtKB=Q8VD04,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Gripap1
2514,P00044,MOUSE|MGI=MGI=1914724|UniProtKB=Q9ERB0,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Snap29
2515,P00044,MOUSE|MGI=MGI=105976|UniProtKB=Q99104,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Myo5a
2516,P00044,MOUSE|MGI=MGI=1915209|UniProtKB=Q3UEB3,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Puf60
2517,P00044,MOUSE|MGI=MGI=106624|UniProtKB=Q9QY06,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Myo9b
2518,P00044,MOUSE|MGI=MGI=87906|UniProtKB=P63260,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Actg1
2519,P00044,MOUSE|MGI=MGI=1928483|UniProtKB=Q8K1E0,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Stx5
2520,P00044,MOUSE|MGI=MGI=107716|UniProtKB=F8VQB6,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Myo10
2521,P00044,MOUSE|MGI=MGI=893577|UniProtKB=P70452,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Stx4
2522,P00044,MOUSE|MGI=MGI=1922066|UniProtKB=F6ZDS4,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Tpr
2523,P00044,MOUSE|MGI=MGI=106612|UniProtKB=Q9WTI7,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Myo1c
2524,P00044,MOUSE|MGI=MGI=106621|UniProtKB=E9Q634,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Myo1e
2525,P00044,MOUSE|MGI=MGI=1858964|UniProtKB=P61164,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Actr1a
2526,P00044,MOUSE|MGI=MGI=1336882|UniProtKB=O70404,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Vamp8
2527,P00044,MOUSE|MGI=MGI=1927091|UniProtKB=Q5SUA5,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Myo1g
2528,P00044,MOUSE|MGI=MGI=107711|UniProtKB=P70248,Nicotinic acetylcholine receptor signaling pathway,13,251,936,Myo1f
2529,P00004,MOUSE|MGI=MGI=88274|UniProtKB=P26231,Alzheimer disease-presenilin pathway,70,204,1005,Ctnna1
2530,P00004,MOUSE|MGI=MGI=1913963|UniProtKB=P61161,Alzheimer disease-presenilin pathway,70,204,1005,Actr2
2531,P00004,MOUSE|MGI=MGI=87904|UniProtKB=P60710,Alzheimer disease-presenilin pathway,70,204,1005,Actb
2532,P00004,MOUSE|MGI=MGI=1932051|UniProtKB=Q8CHK4,Alzheimer disease-presenilin pathway,70,204,1005,Kat5
2533,P00004,MOUSE|MGI=MGI=1933163|UniProtKB=Q9ESN6,Alzheimer disease-presenilin pathway,70,204,1005,Trim2
2534,P00004,MOUSE|MGI=MGI=1891700|UniProtKB=P57716,Alzheimer disease-presenilin pathway,70,204,1005,Ncstn
2535,P00004,MOUSE|MGI=MGI=1096335|UniProtKB=Q9Z0F8,Alzheimer disease-presenilin pathway,70,204,1005,Adam17
2536,P00004,MOUSE|MGI=MGI=1298218|UniProtKB=O88572,Alzheimer disease-presenilin pathway,70,204,1005,Lrp6
2537,P00004,MOUSE|MGI=MGI=109284|UniProtKB=Q61144,Alzheimer disease-presenilin pathway,70,204,1005,Psen2
2538,P00004,MOUSE|MGI=MGI=1915209|UniProtKB=Q3UEB3,Alzheimer disease-presenilin pathway,70,204,1005,Puf60
2539,P00004,MOUSE|MGI=MGI=2182799|UniProtKB=Q5SVQ0,Alzheimer disease-presenilin pathway,70,204,1005,Kat7
2540,P00004,MOUSE|MGI=MGI=97364|UniProtKB=O35516,Alzheimer disease-presenilin pathway,70,204,1005,Notch2
2541,P00004,MOUSE|MGI=MGI=87906|UniProtKB=P63260,Alzheimer disease-presenilin pathway,70,204,1005,Actg1
2542,P00004,MOUSE|MGI=MGI=88276|UniProtKB=Q02248,Alzheimer disease-presenilin pathway,70,204,1005,Ctnnb1
2543,P00004,MOUSE|MGI=MGI=1202717|UniProtKB=P49769,Alzheimer disease-presenilin pathway,70,204,1005,Psen1
2544,P00004,MOUSE|MGI=MGI=96522|UniProtKB=P31266,Alzheimer disease-presenilin pathway,70,204,1005,Rbpj
2545,P00004,MOUSE|MGI=MGI=98507|UniProtKB=Q00417,Alzheimer disease-presenilin pathway,70,204,1005,Tcf7
2546,P00004,MOUSE|MGI=MGI=1930134|UniProtKB=Q9EQY0,Alzheimer disease-presenilin pathway,70,204,1005,Ern1
2547,P00004,MOUSE|MGI=MGI=106613|UniProtKB=Q60838,Alzheimer disease-presenilin pathway,70,204,1005,Dvl2
2548,P00004,MOUSE|MGI=MGI=97363|UniProtKB=Q01705,Alzheimer disease-presenilin pathway,70,204,1005,Notch1
2549,P00004,MOUSE|MGI=MGI=1913590|UniProtKB=Q9CQR7,Alzheimer disease-presenilin pathway,70,204,1005,Psenen
2550,P00004,MOUSE|MGI=MGI=107421|UniProtKB=Q61139,Alzheimer disease-presenilin pathway,70,204,1005,Pcsk7
2551,P00004,MOUSE|MGI=MGI=2385110|UniProtKB=Q8BVF7,Alzheimer disease-presenilin pathway,70,204,1005,Aph1a
2552,P00004,MOUSE|MGI=MGI=1861437|UniProtKB=Q9WV60,Alzheimer disease-presenilin pathway,70,204,1005,Gsk3b
2553,P00004,MOUSE|MGI=MGI=1202876|UniProtKB=Q9Z1J1,Alzheimer disease-presenilin pathway,70,204,1005,Tcf7l1
2554,P00004,MOUSE|MGI=MGI=88338|UniProtKB=P15379,Alzheimer disease-presenilin pathway,70,204,1005,Cd44
2555,P04394,MOUSE|MGI=MGI=1352756|UniProtKB=Q8K394,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Plcl2
2556,P04394,MOUSE|MGI=MGI=1313277|UniProtKB=P63044,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Vamp2
2557,P04394,MOUSE|MGI=MGI=95766|UniProtKB=P21278,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Gna11
2558,P04394,MOUSE|MGI=MGI=893584|UniProtKB=Q61017,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Gngt2
2559,P04394,MOUSE|MGI=MGI=95784|UniProtKB=P62880,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Gnb2
2560,P04394,MOUSE|MGI=MGI=109356|UniProtKB=O09044,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Snap23
2561,P04394,MOUSE|MGI=MGI=1321389|UniProtKB=P63024,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Vamp3
2562,P04394,MOUSE|MGI=MGI=109164|UniProtKB=Q80SZ7,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Gng5
2563,P04394,MOUSE|MGI=MGI=1914724|UniProtKB=Q9ERB0,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Snap29
2564,P04394,MOUSE|MGI=MGI=104581|UniProtKB=P29387,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Gnb4
2565,P04394,MOUSE|MGI=MGI=95781|UniProtKB=P62874,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Gnb1
2566,P04394,MOUSE|MGI=MGI=97602|UniProtKB=Q02956,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Prkcz
2567,P04394,MOUSE|MGI=MGI=97600|UniProtKB=P23298,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Prkch
2568,P04394,MOUSE|MGI=MGI=97595|UniProtKB=P20444,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Prkca
2569,P04394,MOUSE|MGI=MGI=1336169|UniProtKB=Q9CXP8,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Gng10
2570,P04394,MOUSE|MGI=MGI=97598|UniProtKB=P28867,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Prkcd
2571,P04394,MOUSE|MGI=MGI=98510|UniProtKB=P15806,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Tcf3
2572,P04394,MOUSE|MGI=MGI=97601|UniProtKB=Q02111,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Prkcq
2573,P04394,MOUSE|MGI=MGI=2137219|UniProtKB=Q99N93,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Mrpl16
2574,P04394,MOUSE|MGI=MGI=97615|UniProtKB=Q62077,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Plcg1
2575,P04394,MOUSE|MGI=MGI=97599|UniProtKB=P16054,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Prkce
2576,P04394,MOUSE|MGI=MGI=102705|UniProtKB=P63213,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Gng2
2577,P04394,MOUSE|MGI=MGI=97596|UniProtKB=P68404,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Prkcb
2578,P04394,MOUSE|MGI=MGI=1336882|UniProtKB=O70404,Thyrotropin-releasing hormone receptor signaling pathway,9,103,509,Vamp8
2579,P02762,MOUSE|MGI=MGI=1274789|UniProtKB=Q93092,Pentose phosphate pathway,13,19,57,Taldo1
2580,P02762,MOUSE|MGI=MGI=96103|UniProtKB=P17710,Pentose phosphate pathway,13,19,57,Hk1
2581,P02762,MOUSE|MGI=MGI=1315197|UniProtKB=O08528,Pentose phosphate pathway,13,19,57,Hk2
2582,P02762,MOUSE|MGI=MGI=103254|UniProtKB=P47968,Pentose phosphate pathway,13,19,57,Rpia
2583,P02762,MOUSE|MGI=MGI=105992|UniProtKB=P40142,Pentose phosphate pathway,13,19,57,Tkt
2584,P02762,MOUSE|MGI=MGI=97553|UniProtKB=Q9DCD0,Pentose phosphate pathway,13,19,57,Pgd
2585,P00016,MOUSE|MGI=MGI=107717|UniProtKB=Q8VDD5,Cytoskeletal regulation by Rho GTPase,20,164,798,Myh9
2586,P00016,MOUSE|MGI=MGI=107926|UniProtKB=P70336,Cytoskeletal regulation by Rho GTPase,20,164,798,Rock2
2587,P00016,MOUSE|MGI=MGI=97846|UniProtKB=Q05144,Cytoskeletal regulation by Rho GTPase,20,164,798,Rac2
2588,P00016,MOUSE|MGI=MGI=107949|UniProtKB=P62746,Cytoskeletal regulation by Rho GTPase,20,164,798,Rhob
2589,P00016,MOUSE|MGI=MGI=101763|UniProtKB=P45591,Cytoskeletal regulation by Rho GTPase,20,164,798,Cfl2
2590,P00016,MOUSE|MGI=MGI=106028|UniProtKB=Q62159,Cytoskeletal regulation by Rho GTPase,20,164,798,Rhoc
2591,P00016,MOUSE|MGI=MGI=106211|UniProtKB=P60766,Cytoskeletal regulation by Rho GTPase,20,164,798,Cdc42
2592,P00016,MOUSE|MGI=MGI=87904|UniProtKB=P60710,Cytoskeletal regulation by Rho GTPase,20,164,798,Actb
2593,P00016,MOUSE|MGI=MGI=1353510|UniProtKB=Q61210,Cytoskeletal regulation by Rho GTPase,20,164,798,Arhgef1
2594,P00016,MOUSE|MGI=MGI=1339984|UniProtKB=Q8CIN4,Cytoskeletal regulation by Rho GTPase,20,164,798,Pak2
2595,P00016,MOUSE|MGI=MGI=107927|UniProtKB=P70335,Cytoskeletal regulation by Rho GTPase,20,164,798,Rock1
2596,P00016,MOUSE|MGI=MGI=101757|UniProtKB=P18760,Cytoskeletal regulation by Rho GTPase,20,164,798,Cfl1
2597,P00016,MOUSE|MGI=MGI=97845|UniProtKB=P63001,Cytoskeletal regulation by Rho GTPase,20,164,798,Rac1
2598,P00016,MOUSE|MGI=MGI=1915209|UniProtKB=Q3UEB3,Cytoskeletal regulation by Rho GTPase,20,164,798,Puf60
2599,P00016,MOUSE|MGI=MGI=109268|UniProtKB=P70460,Cytoskeletal regulation by Rho GTPase,20,164,798,Vasp
2600,P00016,MOUSE|MGI=MGI=87906|UniProtKB=P63260,Cytoskeletal regulation by Rho GTPase,20,164,798,Actg1
2601,P00016,MOUSE|MGI=MGI=107812|UniProtKB=P99024,Cytoskeletal regulation by Rho GTPase,20,164,798,Tubb5
2602,P00016,MOUSE|MGI=MGI=1194884|UniProtKB=P70429,Cytoskeletal regulation by Rho GTPase,20,164,798,Evl
2603,P00016,MOUSE|MGI=MGI=1858500|UniProtKB=O70566,Cytoskeletal regulation by Rho GTPase,20,164,798,Diaph2
2604,P00016,MOUSE|MGI=MGI=96739|UniProtKB=P54227,Cytoskeletal regulation by Rho GTPase,20,164,798,Stmn1
2605,P00016,MOUSE|MGI=MGI=1915021|UniProtKB=Q9CPW4,Cytoskeletal regulation by Rho GTPase,20,164,798,Arpc5
2606,P00016,MOUSE|MGI=MGI=1923959|UniProtKB=Q9CVB6,Cytoskeletal regulation by Rho GTPase,20,164,798,Arpc2
2607,P00016,MOUSE|MGI=MGI=1928375|UniProtKB=Q9JM76,Cytoskeletal regulation by Rho GTPase,20,164,798,Arpc3
2608,P00016,MOUSE|MGI=MGI=2679255|UniProtKB=Q5SW75,Cytoskeletal regulation by Rho GTPase,20,164,798,Ssh2
2609,P00016,MOUSE|MGI=MGI=97549|UniProtKB=P62962,Cytoskeletal regulation by Rho GTPase,20,164,798,Pfn1
2610,P00016,MOUSE|MGI=MGI=1915339|UniProtKB=P59999,Cytoskeletal regulation by Rho GTPase,20,164,798,Arpc4
2611,P00016,MOUSE|MGI=MGI=1927222|UniProtKB=Q9Z207,Cytoskeletal regulation by Rho GTPase,20,164,798,Diaph3
2612,P00016,MOUSE|MGI=MGI=1915472|UniProtKB=P68372,Cytoskeletal regulation by Rho GTPase,20,164,798,Tubb4b
2613,P00016,MOUSE|MGI=MGI=1343142|UniProtKB=Q9WV32,Cytoskeletal regulation by Rho GTPase,20,164,798,Arpc1b
2614,P00016,MOUSE|MGI=MGI=2445003|UniProtKB=Q5FWK3,Cytoskeletal regulation by Rho GTPase,20,164,798,Arhgap1
2615,P00016,MOUSE|MGI=MGI=1339656|UniProtKB=Q61036,Cytoskeletal regulation by Rho GTPase,20,164,798,Pak3
2616,P00016,MOUSE|MGI=MGI=1915201|UniProtKB=Q922F4,Cytoskeletal regulation by Rho GTPase,20,164,798,Tubb6
2617,P00016,MOUSE|MGI=MGI=1928896|UniProtKB=Q9R0Q6,Cytoskeletal regulation by Rho GTPase,20,164,798,Arpc1a
2618,P00016,MOUSE|MGI=MGI=107861|UniProtKB=Q7TMM9,Cytoskeletal regulation by Rho GTPase,20,164,798,Tubb2a
2619,P00016,MOUSE|MGI=MGI=1194490|UniProtKB=O08808,Cytoskeletal regulation by Rho GTPase,20,164,798,Diaph1
2620,P00015,MOUSE|MGI=MGI=1313277|UniProtKB=P63044,Circadian clock system,14,19,91,Vamp2
2621,P00015,MOUSE|MGI=MGI=1355272|UniProtKB=Q9DC28,Circadian clock system,14,19,91,Csnk1d
2622,P00015,MOUSE|MGI=MGI=1270841|UniProtKB=P97784,Circadian clock system,14,19,91,Cry1
2623,P00015,MOUSE|MGI=MGI=1351660|UniProtKB=Q9JMK2,Circadian clock system,14,19,91,Csnk1e
2624,P00015,MOUSE|MGI=MGI=1098283|UniProtKB=O35973,Circadian clock system,14,19,91,Per1
2625,P00039,MOUSE|MGI=MGI=1931027|UniProtKB=Q9ER00,Metabotropic glutamate receptor group III pathway,12,107,543,Stx12
2626,P00039,MOUSE|MGI=MGI=1313277|UniProtKB=P63044,Metabotropic glutamate receptor group III pathway,12,107,543,Vamp2
2627,P00039,MOUSE|MGI=MGI=108025|UniProtKB=P12367,Metabotropic glutamate receptor group III pathway,12,107,543,Prkar2a
2628,P00039,MOUSE|MGI=MGI=893584|UniProtKB=Q61017,Metabotropic glutamate receptor group III pathway,12,107,543,Gngt2
2629,P00039,MOUSE|MGI=MGI=95784|UniProtKB=P62880,Metabotropic glutamate receptor group III pathway,12,107,543,Gnb2
2630,P00039,MOUSE|MGI=MGI=109356|UniProtKB=O09044,Metabotropic glutamate receptor group III pathway,12,107,543,Snap23
2631,P00039,MOUSE|MGI=MGI=1321389|UniProtKB=P63024,Metabotropic glutamate receptor group III pathway,12,107,543,Vamp3
2632,P00039,MOUSE|MGI=MGI=97592|UniProtKB=P05132,Metabotropic glutamate receptor group III pathway,12,107,543,Prkaca
