pathway_accession,mapped_ids,pathway,components,subfamilies,associated_sequence,hugo_gene
P00060,MOUSE|MGI=MGI=1861728|UniProtKB=Q8BZZ3,Ubiquitin proteasome pathway,6,120,536,Wwp1
P00060,MOUSE|MGI=MGI=1914247|UniProtKB=Q9D8W5,Ubiquitin proteasome pathway,6,120,536,Psmd12
P00060,MOUSE|MGI=MGI=1916327|UniProtKB=Q8BG32,Ubiquitin proteasome pathway,6,120,536,Psmd11
P00060,MOUSE|MGI=MGI=1096584|UniProtKB=Q8VDM4,Ubiquitin proteasome pathway,6,120,536,Psmd2
P00060,MOUSE|MGI=MGI=107412|UniProtKB=P52483,Ubiquitin proteasome pathway,6,120,536,Ube2e3
P00060,MOUSE|MGI=MGI=1891295|UniProtKB=Q9ES34,Ubiquitin proteasome pathway,6,120,536,Ube3b
P00060,MOUSE|MGI=MGI=1098754|UniProtKB=O88685,Ubiquitin proteasome pathway,6,120,536,Psmc3
P00060,MOUSE|MGI=MGI=98858|UniProtKB=P14685,Ubiquitin proteasome pathway,6,120,536,Psmd3
P00060,MOUSE|MGI=MGI=1913355|UniProtKB=P61079,Ubiquitin proteasome pathway,6,120,536,Ube2d3
P00060,MOUSE|MGI=MGI=1921494|UniProtKB=Q9D906,Ubiquitin proteasome pathway,6,120,536,Atg7
P00060,MOUSE|MGI=MGI=1929264|UniProtKB=Q9R1T2,Ubiquitin proteasome pathway,6,120,536,Sae1
P00060,MOUSE|MGI=MGI=1914339|UniProtKB=P62334,Ubiquitin proteasome pathway,6,120,536,Psmc6
P00060,MOUSE|MGI=MGI=1914500|UniProtKB=Q9QZU9,Ubiquitin proteasome pathway,6,120,536,Ube2l6
P00060,MOUSE|MGI=MGI=2384911|UniProtKB=P61080,Ubiquitin proteasome pathway,6,120,536,Ube2d1
P00060,MOUSE|MGI=MGI=1926884|UniProtKB=Q7TMY8,Ubiquitin proteasome pathway,6,120,536,Huwe1
P00060,MOUSE|MGI=MGI=1913894|UniProtKB=Q8C7R4,Ubiquitin proteasome pathway,6,120,536,Uba6
P00060,MOUSE|MGI=MGI=1913335|UniProtKB=Q9DCH4,Ubiquitin proteasome pathway,6,120,536,Eif3f
P00060,MOUSE|MGI=MGI=2140998|UniProtKB=Q80U95,Ubiquitin proteasome pathway,6,120,536,Ube3c
P00060,MOUSE|MGI=MGI=1346093|UniProtKB=P54775,Ubiquitin proteasome pathway,6,120,536,Psmc4
P00060,MOUSE|MGI=MGI=105098|UniProtKB=O08759,Ubiquitin proteasome pathway,6,120,536,Ube3a
P00060,MOUSE|MGI=MGI=106054|UniProtKB=P62192,Ubiquitin proteasome pathway,6,120,536,Psmc1
P00060,MOUSE|MGI=MGI=1888669|UniProtKB=Q9CX56,Ubiquitin proteasome pathway,6,120,536,Psmd8
P00060,MOUSE|MGI=MGI=1914401|UniProtKB=Q9CR00,Ubiquitin proteasome pathway,6,120,536,Psmd9
P00060,MOUSE|MGI=MGI=1915862|UniProtKB=Q9D1C1,Ubiquitin proteasome pathway,6,120,536,Ube2c
P00060,MOUSE|MGI=MGI=1201670|UniProtKB=O35226,Ubiquitin proteasome pathway,6,120,536,Psmd4
P00060,MOUSE|MGI=MGI=1914144|UniProtKB=Q9DBH0,Ubiquitin proteasome pathway,6,120,536,Wwp2
P00060,MOUSE|MGI=MGI=1343188|UniProtKB=P60605,Ubiquitin proteasome pathway,6,120,536,Ube2g2
P00060,MOUSE|MGI=MGI=107411|UniProtKB=P52482,Ubiquitin proteasome pathway,6,120,536,Ube2e1
P00060,MOUSE|MGI=MGI=1920988|UniProtKB=Q8BKT8,Ubiquitin proteasome pathway,6,120,536,Haus7
P00060,MOUSE|MGI=MGI=109555|UniProtKB=P46471,Ubiquitin proteasome pathway,6,120,536,Psmc2
P00060,MOUSE|MGI=MGI=1913663|UniProtKB=Q99JI4,Ubiquitin proteasome pathway,6,120,536,Psmd6
P00060,MOUSE|MGI=MGI=1917497|UniProtKB=Q3TXS7,Ubiquitin proteasome pathway,6,120,536,Psmd1
P00060,MOUSE|MGI=MGI=98890|UniProtKB=Q02053,Ubiquitin proteasome pathway,6,120,536,Uba1
P00060,MOUSE|MGI=MGI=1349462|UniProtKB=Q9DBK7,Ubiquitin proteasome pathway,6,120,536,Uba7
P00060,MOUSE|MGI=MGI=1858216|UniProtKB=P61087,Ubiquitin proteasome pathway,6,120,536,Ube2k
P00060,MOUSE|MGI=MGI=1930715|UniProtKB=P62838,Ubiquitin proteasome pathway,6,120,536,Ube2d2
P02750,MOUSE|MGI=MGI=1934604|UniProtKB=Q99M04,Lipoate_biosynthesis,3,8,44,Lias
P05911,MOUSE|MGI=MGI=106028|UniProtKB=Q62159,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Rhoc
P05911,MOUSE|MGI=MGI=893584|UniProtKB=Q61017,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Gngt2
P05911,MOUSE|MGI=MGI=95784|UniProtKB=P62880,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Gnb2
P05911,MOUSE|MGI=MGI=96624|UniProtKB=P70227,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Itpr3
P05911,MOUSE|MGI=MGI=95295|UniProtKB=P08046,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Egr1
P05911,MOUSE|MGI=MGI=99474|UniProtKB=Q91YI4,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Arrb2
P05911,MOUSE|MGI=MGI=104581|UniProtKB=P29387,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Gnb4
P05911,MOUSE|MGI=MGI=1346866|UniProtKB=P31938,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Map2k1
P05911,MOUSE|MGI=MGI=96623|UniProtKB=P11881,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Itpr1
P05911,MOUSE|MGI=MGI=95781|UniProtKB=P62874,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Gnb1
P05911,MOUSE|MGI=MGI=1346859|UniProtKB=Q63844,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Mapk3
P05911,MOUSE|MGI=MGI=97595|UniProtKB=P20444,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Prkca
P05911,MOUSE|MGI=MGI=1913316|UniProtKB=P61953,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Gng11
P05911,MOUSE|MGI=MGI=1346867|UniProtKB=Q63932,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Map2k2
P05911,MOUSE|MGI=MGI=97847|UniProtKB=Q99N57,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Raf1
P05911,MOUSE|MGI=MGI=1096342|UniProtKB=Q9QUI0,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Rhoa
P05911,MOUSE|MGI=MGI=1346858|UniProtKB=P63085,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Mapk1
P05911,MOUSE|MGI=MGI=1336169|UniProtKB=Q9CXP8,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Gng10
P05911,MOUSE|MGI=MGI=99418|UniProtKB=Q9Z329,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Itpr2
P05911,MOUSE|MGI=MGI=1347078|UniProtKB=O70293,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Grk6
P05911,MOUSE|MGI=MGI=87940|UniProtKB=Q99MK8,Angiotensin II-stimulated signaling through G proteins and beta-arrestin,21,40,248,Grk2
P02729,MOUSE|MGI=MGI=1913896|UniProtKB=Q8VEE0,Ascorbate degradation,4,13,61,Rpe
P02735,MOUSE|MGI=MGI=2442752|UniProtKB=Q8BZA9,Cobalamin biosynthesis,7,2,2,Tigar
P00025,MOUSE|MGI=MGI=105373|UniProtKB=Q61115,Hedgehog signaling pathway,20,33,162,Ptch1
P00025,MOUSE|MGI=MGI=108025|UniProtKB=P12367,Hedgehog signaling pathway,20,33,162,Prkar2a
P00025,MOUSE|MGI=MGI=1934950|UniProtKB=Q8BK63,Hedgehog signaling pathway,20,33,162,Csnk1a1
P00025,MOUSE|MGI=MGI=1861437|UniProtKB=Q9WV60,Hedgehog signaling pathway,20,33,162,Gsk3b
P00025,MOUSE|MGI=MGI=1098280|UniProtKB=P45481,Hedgehog signaling pathway,20,33,162,Crebbp
P00025,MOUSE|MGI=MGI=1918040|UniProtKB=Q80TP3,Hedgehog signaling pathway,20,33,162,Ubr5
P00025,MOUSE|MGI=MGI=1345643|UniProtKB=Q9Z0P7,Hedgehog signaling pathway,20,33,162,Sufu
P00025,MOUSE|MGI=MGI=104878|UniProtKB=Q9DBC7,Hedgehog signaling pathway,20,33,162,Prkar1a
P00025,MOUSE|MGI=MGI=2144023|UniProtKB=Q5SRY7,Hedgehog signaling pathway,20,33,162,Fbxw11
P00025,MOUSE|MGI=MGI=1277978|UniProtKB=O55128,Hedgehog signaling pathway,20,33,162,Sap18
P00025,MOUSE|MGI=MGI=1351660|UniProtKB=Q9JMK2,Hedgehog signaling pathway,20,33,162,Csnk1e
P00008,MOUSE|MGI=MGI=97846|UniProtKB=Q05144,Axon guidance mediated by Slit/Robo,14,42,169,Rac2
P00008,MOUSE|MGI=MGI=107949|UniProtKB=P62746,Axon guidance mediated by Slit/Robo,14,42,169,Rhob
P00008,MOUSE|MGI=MGI=105088|UniProtKB=O09118,Axon guidance mediated by Slit/Robo,14,42,169,Ntn1
P00008,MOUSE|MGI=MGI=106028|UniProtKB=Q62159,Axon guidance mediated by Slit/Robo,14,42,169,Rhoc
P00008,MOUSE|MGI=MGI=106211|UniProtKB=P60766,Axon guidance mediated by Slit/Robo,14,42,169,Cdc42
P00008,MOUSE|MGI=MGI=87859|UniProtKB=P00520,Axon guidance mediated by Slit/Robo,14,42,169,Abl1
P00008,MOUSE|MGI=MGI=104574|UniProtKB=Q64455,Axon guidance mediated by Slit/Robo,14,42,169,Ptprj
P00008,MOUSE|MGI=MGI=97845|UniProtKB=P63001,Axon guidance mediated by Slit/Robo,14,42,169,Rac1
P00008,MOUSE|MGI=MGI=109563|UniProtKB=P70658,Axon guidance mediated by Slit/Robo,14,42,169,Cxcr4
P06587,MOUSE|MGI=MGI=101765|UniProtKB=P49615,Nicotine pharmacodynamics pathway,27,40,155,Cdk5
P06587,MOUSE|MGI=MGI=95805|UniProtKB=Q60631,Nicotine pharmacodynamics pathway,27,40,155,Grb2
P06587,MOUSE|MGI=MGI=97592|UniProtKB=P05132,Nicotine pharmacodynamics pathway,27,40,155,Prkaca
P06587,MOUSE|MGI=MGI=95781|UniProtKB=P62874,Nicotine pharmacodynamics pathway,27,40,155,Gnb1
P06587,MOUSE|MGI=MGI=95556|UniProtKB=Q8BTM8,Nicotine pharmacodynamics pathway,27,40,155,Flna
P06587,MOUSE|MGI=MGI=104872|UniProtKB=P63087,Nicotine pharmacodynamics pathway,27,40,155,Ppp1cc
P06587,MOUSE|MGI=MGI=95773|UniProtKB=Q9DC51,Nicotine pharmacodynamics pathway,27,40,155,Gnai3
P06587,MOUSE|MGI=MGI=98510|UniProtKB=P15806,Nicotine pharmacodynamics pathway,27,40,155,Tcf3
P06587,MOUSE|MGI=MGI=103016|UniProtKB=P62137,Nicotine pharmacodynamics pathway,27,40,155,Ppp1ca
P06587,MOUSE|MGI=MGI=102705|UniProtKB=P63213,Nicotine pharmacodynamics pathway,27,40,155,Gng2
P06587,MOUSE|MGI=MGI=95401|UniProtKB=P48193,Nicotine pharmacodynamics pathway,27,40,155,Epb41
P06587,MOUSE|MGI=MGI=104871|UniProtKB=P62141,Nicotine pharmacodynamics pathway,27,40,155,Ppp1cb
P06587,MOUSE|MGI=MGI=103009|UniProtKB=O70318,Nicotine pharmacodynamics pathway,27,40,155,Epb41l2
P06959,MOUSE|MGI=MGI=95805|UniProtKB=Q60631,CCKR signaling map,290,171,171,Grb2
P06959,MOUSE|MGI=MGI=2442631|UniProtKB=Q921Y0,CCKR signaling map,290,171,171,Mob1a
P06959,MOUSE|MGI=MGI=88065|UniProtKB=P04627,CCKR signaling map,290,171,171,Araf
P06959,MOUSE|MGI=MGI=88494|UniProtKB=Q01147,CCKR signaling map,290,171,171,Creb1
P06959,MOUSE|MGI=MGI=1197007|UniProtKB=O08863,CCKR signaling map,290,171,171,Birc3
P06959,MOUSE|MGI=MGI=104814|UniProtKB=P46694,CCKR signaling map,290,171,171,Ier3
P06959,MOUSE|MGI=MGI=1096342|UniProtKB=Q9QUI0,CCKR signaling map,290,171,171,Rhoa
P06959,MOUSE|MGI=MGI=1277166|UniProtKB=O70494,CCKR signaling map,290,171,171,Sp3
P06959,MOUSE|MGI=MGI=96240|UniProtKB=P14602,CCKR signaling map,290,171,171,Hspb1
P06959,MOUSE|MGI=MGI=104741|UniProtKB=Q9Z1E3,CCKR signaling map,290,171,171,Nfkbia
P06959,MOUSE|MGI=MGI=1270849|UniProtKB=Q8BSK8,CCKR signaling map,290,171,171,Rps6kb1
P06959,MOUSE|MGI=MGI=107474|UniProtKB=P56528,CCKR signaling map,290,171,171,Cd38
P06959,MOUSE|MGI=MGI=97912|UniProtKB=Q921J2,CCKR signaling map,290,171,171,Rheb
P06959,MOUSE|MGI=MGI=88258|UniProtKB=P08414,CCKR signaling map,290,171,171,Camk4
P06959,MOUSE|MGI=MGI=96623|UniProtKB=P11881,CCKR signaling map,290,171,171,Itpr1
P06959,MOUSE|MGI=MGI=99511|UniProtKB=P35235,CCKR signaling map,290,171,171,Ptpn11
P06959,MOUSE|MGI=MGI=101769|UniProtKB=P97287,CCKR signaling map,290,171,171,Mcl1
P06959,MOUSE|MGI=MGI=88508|UniProtKB=Q64010,CCKR signaling map,290,171,171,Crk
P06959,MOUSE|MGI=MGI=109349|UniProtKB=P16951,CCKR signaling map,290,171,171,Atf2
P06959,MOUSE|MGI=MGI=97596|UniProtKB=P68404,CCKR signaling map,290,171,171,Prkcb
P06959,MOUSE|MGI=MGI=107739|UniProtKB=P70677,CCKR signaling map,290,171,171,Casp3
P06959,MOUSE|MGI=MGI=87986|UniProtKB=P31750,CCKR signaling map,290,171,171,Akt1
P06959,MOUSE|MGI=MGI=96610|UniProtKB=P09055,CCKR signaling map,290,171,171,Itgb1
P06959,MOUSE|MGI=MGI=88251|UniProtKB=P0DP26,CCKR signaling map,290,171,171,Calm1
P06959,MOUSE|MGI=MGI=1197009|UniProtKB=Q62210,CCKR signaling map,290,171,171,Birc2
P06959,MOUSE|MGI=MGI=107927|UniProtKB=P70335,CCKR signaling map,290,171,171,Rock1
P06959,MOUSE|MGI=MGI=97594|UniProtKB=P68181,CCKR signaling map,290,171,171,Prkacb
P06959,MOUSE|MGI=MGI=103038|UniProtKB=P42227,CCKR signaling map,290,171,171,Stat3
P06959,MOUSE|MGI=MGI=96629|UniProtKB=Q62120,CCKR signaling map,290,171,171,Jak2
P06959,MOUSE|MGI=MGI=98354|UniProtKB=Q62245,CCKR signaling map,290,171,171,Sos1
P06959,MOUSE|MGI=MGI=97601|UniProtKB=Q02111,CCKR signaling map,290,171,171,Prkcq
P06959,MOUSE|MGI=MGI=1098271|UniProtKB=O08849,CCKR signaling map,290,171,171,Rgs2
P06959,MOUSE|MGI=MGI=1890077|UniProtKB=Q9R1E0,CCKR signaling map,290,171,171,Foxo1
P06959,MOUSE|MGI=MGI=95295|UniProtKB=P08046,CCKR signaling map,290,171,171,Egr1
P06959,MOUSE|MGI=MGI=99533|UniProtKB=Q63943,CCKR signaling map,290,171,171,Mef2d
P06959,MOUSE|MGI=MGI=1346867|UniProtKB=Q63932,CCKR signaling map,290,171,171,Map2k2
P06959,MOUSE|MGI=MGI=97847|UniProtKB=Q99N57,CCKR signaling map,290,171,171,Raf1
P06959,MOUSE|MGI=MGI=1096330|UniProtKB=Q61337,CCKR signaling map,290,171,171,Bad
P06959,MOUSE|MGI=MGI=104558|UniProtKB=P18653,CCKR signaling map,290,171,171,Rps6ka1
P06959,MOUSE|MGI=MGI=2159577|UniProtKB=B1AUY3,CCKR signaling map,290,171,171,Arhgap4
P06959,MOUSE|MGI=MGI=1861437|UniProtKB=Q9WV60,CCKR signaling map,290,171,171,Gsk3b
P06959,MOUSE|MGI=MGI=1346880|UniProtKB=Q80XI6,CCKR signaling map,290,171,171,Map3k11
P06959,MOUSE|MGI=MGI=102705|UniProtKB=P63213,CCKR signaling map,290,171,171,Gng2
P06959,MOUSE|MGI=MGI=88495|UniProtKB=P27699,CCKR signaling map,290,171,171,Crem
P06959,MOUSE|MGI=MGI=1351660|UniProtKB=Q9JMK2,CCKR signaling map,290,171,171,Csnk1e
P06959,MOUSE|MGI=MGI=109583|UniProtKB=O08586,CCKR signaling map,290,171,171,Pten
P06959,MOUSE|MGI=MGI=1316736|UniProtKB=O88559,CCKR signaling map,290,171,171,Men1
P06959,MOUSE|MGI=MGI=95574|UniProtKB=P01101,CCKR signaling map,290,171,171,Fos
P06959,MOUSE|MGI=MGI=96646|UniProtKB=P05627,CCKR signaling map,290,171,171,Jun
P06959,MOUSE|MGI=MGI=97402|UniProtKB=P00860,CCKR signaling map,290,171,171,Odc1
P06959,MOUSE|MGI=MGI=88138|UniProtKB=P10417,CCKR signaling map,290,171,171,Bcl2
P06959,MOUSE|MGI=MGI=95305|UniProtKB=P63073,CCKR signaling map,290,171,171,Eif4e
P06959,MOUSE|MGI=MGI=99474|UniProtKB=Q91YI4,CCKR signaling map,290,171,171,Arrb2
P06959,MOUSE|MGI=MGI=97845|UniProtKB=P63001,CCKR signaling map,290,171,171,Rac1
P06959,MOUSE|MGI=MGI=2151253|UniProtKB=P70160,CCKR signaling map,290,171,171,Calca
P06959,MOUSE|MGI=MGI=1346862|UniProtKB=Q9WTU6,CCKR signaling map,290,171,171,Mapk9
P06959,MOUSE|MGI=MGI=1891835|UniProtKB=Q8C2B3,CCKR signaling map,290,171,171,Hdac7
P06959,MOUSE|MGI=MGI=88537|UniProtKB=P41241,CCKR signaling map,290,171,171,Csk
P06959,MOUSE|MGI=MGI=97583|UniProtKB=P26450,CCKR signaling map,290,171,171,Pik3r1
P06959,MOUSE|MGI=MGI=88276|UniProtKB=Q02248,CCKR signaling map,290,171,171,Ctnnb1
P06959,MOUSE|MGI=MGI=98475|UniProtKB=P30548,CCKR signaling map,290,171,171,Tacr1
P06959,MOUSE|MGI=MGI=97599|UniProtKB=P16054,CCKR signaling map,290,171,171,Prkce
P06959,MOUSE|MGI=MGI=99702|UniProtKB=Q07813,CCKR signaling map,290,171,171,Bax
P06959,MOUSE|MGI=MGI=88139|UniProtKB=Q64373,CCKR signaling map,290,171,171,Bcl2l1
P06959,MOUSE|MGI=MGI=107164|UniProtKB=P63328,CCKR signaling map,290,171,171,Ppp3ca
P06959,MOUSE|MGI=MGI=95781|UniProtKB=P62874,CCKR signaling map,290,171,171,Gnb1
P06959,MOUSE|MGI=MGI=1346859|UniProtKB=Q63844,CCKR signaling map,290,171,171,Mapk3
P06959,MOUSE|MGI=MGI=1891917|UniProtKB=Q9CQV8,CCKR signaling map,290,171,171,Ywhab
P06959,MOUSE|MGI=MGI=1858204|UniProtKB=Q9WUL6,CCKR signaling map,290,171,171,Map3k14
P06959,MOUSE|MGI=MGI=88135|UniProtKB=Q08423,CCKR signaling map,290,171,171,Tff1
P06959,MOUSE|MGI=MGI=97595|UniProtKB=P20444,CCKR signaling map,290,171,171,Prkca
P06959,MOUSE|MGI=MGI=1352454|UniProtKB=P12813,CCKR signaling map,290,171,171,Nr4a1
P06959,MOUSE|MGI=MGI=1346858|UniProtKB=P63085,CCKR signaling map,290,171,171,Mapk1
P06959,MOUSE|MGI=MGI=96608|UniProtKB=P43406,CCKR signaling map,290,171,171,Itgav
P06959,MOUSE|MGI=MGI=104557|UniProtKB=P18654,CCKR signaling map,290,171,171,Rps6ka3
P06959,MOUSE|MGI=MGI=106658|UniProtKB=Q9JM73,CCKR signaling map,290,171,171,Srf
P06959,MOUSE|MGI=MGI=1346865|UniProtKB=P47811,CCKR signaling map,290,171,171,Mapk14
P06959,MOUSE|MGI=MGI=106211|UniProtKB=P60766,CCKR signaling map,290,171,171,Cdc42
P06959,MOUSE|MGI=MGI=97592|UniProtKB=P05132,CCKR signaling map,290,171,171,Prkaca
P06959,MOUSE|MGI=MGI=96892|UniProtKB=P25911,CCKR signaling map,290,171,171,Lyn
P06959,MOUSE|MGI=MGI=1338068|UniProtKB=Q9Z2A0,CCKR signaling map,290,171,171,Pdpk1
P06959,MOUSE|MGI=MGI=97250|UniProtKB=P01108,CCKR signaling map,290,171,171,Myc
P06959,MOUSE|MGI=MGI=97600|UniProtKB=P23298,CCKR signaling map,290,171,171,Prkch
P06959,MOUSE|MGI=MGI=87870|UniProtKB=Q8QZT1,CCKR signaling map,290,171,171,Acat1
P06959,MOUSE|MGI=MGI=97598|UniProtKB=P28867,CCKR signaling map,290,171,171,Prkcd
P06959,MOUSE|MGI=MGI=97615|UniProtKB=Q62077,CCKR signaling map,290,171,171,Plcg1
P06959,MOUSE|MGI=MGI=1100851|UniProtKB=P70372,CCKR signaling map,290,171,171,Elavl1
P06959,MOUSE|MGI=MGI=102853|UniProtKB=P41158,CCKR signaling map,290,171,171,Elk4
P06959,MOUSE|MGI=MGI=1298405|UniProtKB=P84091,CCKR signaling map,290,171,171,Ap2m1
P06959,MOUSE|MGI=MGI=98296|UniProtKB=P98083,CCKR signaling map,290,171,171,Shc1
P06959,MOUSE|MGI=MGI=88190|UniProtKB=P28028,CCKR signaling map,290,171,171,Braf
P06959,MOUSE|MGI=MGI=1346345|UniProtKB=Q9WVS7,CCKR signaling map,290,171,171,Map2k5
P06959,MOUSE|MGI=MGI=104908|UniProtKB=Q9QVP9,CCKR signaling map,290,171,171,Ptk2b
P06959,MOUSE|MGI=MGI=1355272|UniProtKB=Q9DC28,CCKR signaling map,290,171,171,Csnk1d
P06959,MOUSE|MGI=MGI=98372|UniProtKB=O89090,CCKR signaling map,290,171,171,Sp1
P06959,MOUSE|MGI=MGI=102463|UniProtKB=Q60591,CCKR signaling map,290,171,171,Nfatc2
P06959,MOUSE|MGI=MGI=2141917|UniProtKB=Q8BZ03,CCKR signaling map,290,171,171,Prkd2
P06959,MOUSE|MGI=MGI=1346866|UniProtKB=P31938,CCKR signaling map,290,171,171,Map2k1
P06959,MOUSE|MGI=MGI=1352466|UniProtKB=P49117,CCKR signaling map,290,171,171,Nr2c2
P06959,MOUSE|MGI=MGI=103267|UniProtKB=Q60876,CCKR signaling map,290,171,171,Eif4ebp1
P06959,MOUSE|MGI=MGI=108295|UniProtKB=Q8VI36,CCKR signaling map,290,171,171,Pxn
P06959,MOUSE|MGI=MGI=1914855|UniProtKB=Q9D1F4,CCKR signaling map,290,171,171,Akt1s1
P06959,MOUSE|MGI=MGI=1342287|UniProtKB=Q60793,CCKR signaling map,290,171,171,Klf4
P00032,MOUSE|MGI=MGI=96435|UniProtKB=Q07113,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Igf2r
P00032,MOUSE|MGI=MGI=98355|UniProtKB=Q02384,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Sos2
P00032,MOUSE|MGI=MGI=95574|UniProtKB=P01101,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Fos
P00032,MOUSE|MGI=MGI=95805|UniProtKB=Q60631,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Grb2
P00032,MOUSE|MGI=MGI=1346866|UniProtKB=P31938,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Map2k1
P00032,MOUSE|MGI=MGI=1346859|UniProtKB=Q63844,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Mapk3
P00032,MOUSE|MGI=MGI=1346869|UniProtKB=P47809,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Map2k4
P00032,MOUSE|MGI=MGI=97860|UniProtKB=E9PYG6,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Rasa1
P00032,MOUSE|MGI=MGI=1927343|UniProtKB=Q9Z1M4,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Rps6kb2
P00032,MOUSE|MGI=MGI=1346867|UniProtKB=Q63932,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Map2k2
P00032,MOUSE|MGI=MGI=97847|UniProtKB=Q99N57,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Raf1
P00032,MOUSE|MGI=MGI=1346858|UniProtKB=P63085,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Mapk1
P00032,MOUSE|MGI=MGI=104558|UniProtKB=P18653,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Rps6ka1
P00032,MOUSE|MGI=MGI=98354|UniProtKB=Q62245,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Sos1
P00032,MOUSE|MGI=MGI=1346868|UniProtKB=O09110,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Map2k3
P00032,MOUSE|MGI=MGI=104557|UniProtKB=P18654,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Rps6ka3
P00032,MOUSE|MGI=MGI=1930076|UniProtKB=Q9Z2B9,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Rps6ka4
P00032,MOUSE|MGI=MGI=1270849|UniProtKB=Q8BSK8,Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade,12,77,276,Rps6kb1
P02754,MOUSE|MGI=MGI=2660674|UniProtKB=Q9D1N9,Methylcitrate cycle,5,9,41,Mrpl21
P02754,MOUSE|MGI=MGI=87879|UniProtKB=P28271,Methylcitrate cycle,5,9,41,Aco1
P02754,MOUSE|MGI=MGI=1928268|UniProtKB=Q811J3,Methylcitrate cycle,5,9,41,Ireb2
P02755,MOUSE|MGI=MGI=97239|UniProtKB=P16332,Methylmalonyl pathway,3,8,64,Mmut
P02755,MOUSE|MGI=MGI=1920974|UniProtKB=Q9D1I5,Methylmalonyl pathway,3,8,64,Mcee
P00045,MOUSE|MGI=MGI=97363|UniProtKB=Q01705,Notch signaling pathway,23,63,268,Notch1
P00045,MOUSE|MGI=MGI=109548|UniProtKB=O35598,Notch signaling pathway,23,63,268,Adam10
P00045,MOUSE|MGI=MGI=2155959|UniProtKB=Q91XL2,Notch signaling pathway,23,63,268,Lnx2
P00045,MOUSE|MGI=MGI=1914185|UniProtKB=Q9DA19,Notch signaling pathway,23,63,268,Cir1
P00045,MOUSE|MGI=MGI=1891700|UniProtKB=P57716,Notch signaling pathway,23,63,268,Ncstn
P00045,MOUSE|MGI=MGI=107423|UniProtKB=Q9QZS3,Notch signaling pathway,23,63,268,Numb
P00045,MOUSE|MGI=MGI=1096335|UniProtKB=Q9Z0F8,Notch signaling pathway,23,63,268,Adam17
P00045,MOUSE|MGI=MGI=1095413|UniProtKB=O09010,Notch signaling pathway,23,63,268,Lfng
P00045,MOUSE|MGI=MGI=109284|UniProtKB=Q61144,Notch signaling pathway,23,63,268,Psen2
P00045,MOUSE|MGI=MGI=2385110|UniProtKB=Q8BVF7,Notch signaling pathway,23,63,268,Aph1a
P00045,MOUSE|MGI=MGI=97364|UniProtKB=O35516,Notch signaling pathway,23,63,268,Notch2
