,mean,std,no_expr_cells,no_expr/total_cell
Ccr6,0.007695711683481932,0.07115572690963745,4898.0,0.9839292888710326
Mpc1,0.3953324854373932,0.3904111981391907,1935.0,0.38871032543190037
Sft2d1,0.24854889512062073,0.3160223662853241,2654.0,0.5331458417034953
Prr18,8.426528074778616e-05,0.005945331882685423,4977.0,0.9997991161108879
Pde10a,0.003036045003682375,0.038473811000585556,4938.0,0.9919646444355162
1700010I14Rik,0.0071260943077504635,0.059806156903505325,4886.0,0.9815186822016875
Qk,0.09557034820318222,0.20945864915847778,3870.0,0.7774206508638007
Agpat4,0.16997376084327698,0.27731484174728394,3247.0,0.6522699879469667
Map3k4,0.0688241720199585,0.17963826656341553,4140.0,0.8316593009240659
4732491K20Rik,0.0011604315368458629,0.02336738258600235,4962.0,0.9967858577742065
Igf2r,0.17132730782032013,0.28118830919265747,3264.0,0.6556850140618722
Airn,0.005036999471485615,0.05865953117609024,4923.0,0.9889513860988349
Gm49959,0.0010101685766130686,0.020478660240769386,4965.0,0.9973885094415428
Pnldc1,7.212089258246124e-05,0.0037490890827029943,4976.0,0.9995982322217758
Mrpl18,0.5144421458244324,0.4222317636013031,1565.0,0.31438328646042585
Tcp1,0.7630445957183838,0.49066972732543945,1044.0,0.20972278023302532
Acat3,0.0033516499679535627,0.036794327199459076,4923.0,0.9889513860988349
Acat2,0.052875205874443054,0.15431515872478485,4311.0,0.8660104459622339
Wtap,0.17378602921962738,0.27546560764312744,3186.0,0.640016070711129
Sod2,0.2404530644416809,0.3134825825691223,2731.0,0.5486139011651265
Afdn,0.01892530545592308,0.09587114304304123,4743.0,0.9527922860586581
Wdr27,0.0014429328730329871,0.02745312638580799,4961.0,0.9965849738850944
1600012H06Rik,0.03780699521303177,0.13945013284683228,4542.0,0.9124146243471274
Phf10,0.0759304016828537,0.18031184375286102,4043.0,0.8121735636801929
9030025P20Rik,0.001538473879918456,0.02675751782953739,4956.0,0.995580554439534
Gm3448,0.007754030637443066,0.0667467936873436,4889.0,0.9821213338690237
Gm3435,8.504002471454442e-05,0.005999993998557329,4977.0,0.9997991161108879
Tcte3,0.0006786087760701776,0.017682036384940147,4970.0,0.9983929288871033
Ermard,0.008133736439049244,0.06792911887168884,4885.0,0.9813177983125754
Gm35576,9.61384575930424e-05,0.004881535656750202,4976.0,0.9995982322217758
Dll1,0.006384978536516428,0.052747081965208054,4888.0,0.9819204499799116
Fam120b,0.09340313822031021,0.2164575755596161,3943.0,0.7920851747689835
Gm49668,0.00023743965721223503,0.008443925529718399,4974.0,0.9991964644435516
Psmb1,1.1479610204696655,0.4449004530906677,329.0,0.06609079951787866
Tbp,0.0842687264084816,0.1921508014202118,3955.0,0.7944957814383287
Pdcd2,0.20129039883613586,0.28569769859313965,2938.0,0.5901968662113298
Prdm9,0.0021888751070946455,0.032092005014419556,4951.0,0.9945761349939735
Chd1,0.24244429171085358,0.31664425134658813,2717.0,0.5458015267175572
Rgmb,0.0010384273482486606,0.023437267169356346,4966.0,0.9975893933306549
BC002059,0.014726901426911354,0.0841314047574997,4790.0,0.9622338288469264
Zfp97,0.011371463537216187,0.07334735989570618,4830.0,0.9702691844114102
Gm5165,0.01751689799129963,0.09173547476530075,4751.0,0.9543993571715549
Gm6712,0.0065332804806530476,0.05890536308288574,4895.0,0.9833266372036963
AC154200.1,0.00011390562576707453,0.008036605082452297,4977.0,0.9997991161108879
Riok2,0.09617685526609421,0.20352087914943695,3828.0,0.7689835275210928
Gm26873,0.00024060481518972665,0.009100115858018398,4974.0,0.9991964644435516
Lnpep,0.3226573169231415,0.3655093014240265,2272.0,0.4564081960626758
Spaca6,0.0011659364681690931,0.028369706124067307,4967.0,0.997790277219767
Vmn2r96,0.0013106022961437702,0.030162526294589043,4964.0,0.9971876255524307
Vmn2r97,0.006661756429821253,0.06411299109458923,4908.0,0.9859381277621535
4930549P19Rik,0.0007937048212625086,0.018301036208868027,4968.0,0.9979911611088791
Ppp2r1a,0.41615214943885803,0.37998005747795105,1787.0,0.35897950984331056
Zfp160,0.01924016699194908,0.09316571801900864,4725.0,0.9491763760546404
Zfp677,0.012137015350162983,0.07935524731874466,4832.0,0.9706709521896344
Zfp54,0.011468423530459404,0.07726745307445526,4834.0,0.9710727199678586
Zfp51,0.017885278910398483,0.09825359284877777,4769.0,0.9580152671755725
Zfp53,0.07565879076719284,0.19061581790447235,4101.0,0.8238248292486943
9330136K24Rik,0.0004283557937014848,0.019758254289627075,4975.0,0.9993973483326637
Zfp52,0.13622960448265076,0.2581527531147003,3562.0,0.715548413017276
Zfp948,0.003267854219302535,0.043787553906440735,4933.0,0.9909602249899558
Gm41541,0.0001519237266620621,0.006266737822443247,4975.0,0.9993973483326637
Zfp983,0.026065286248922348,0.11879126727581024,4682.0,0.9405383688228204
Zfp760,0.006180702708661556,0.0531260147690773,4896.0,0.9835275210928084
Zfp229,2.4673860025359318e-05,0.0017408628482371569,4977.0,0.9997991161108879
Zfp820,0.001816377742215991,0.033723752945661545,4958.0,0.9959823222177582
Zfp995,0.015589977614581585,0.08787520229816437,4783.0,0.9608276416231418
Zfp942,0.028216497972607613,0.11956202983856201,4635.0,0.931096826034552
Zfp943,0.013718681409955025,0.08880025148391724,4820.0,0.9682603455202893
Zfp947,0.0009992988780140877,0.02217412367463112,4962.0,0.9967858577742065
Zfp994,0.011661159805953503,0.08329956233501434,4848.0,0.9738850944154279
Gm7072,0.025870606303215027,0.10833286494016647,4642.0,0.9325030132583367
Zfp944,0.03381381556391716,0.130780428647995,4575.0,0.9190437926878264
Zfp758,0.022572273388504982,0.1071304902434349,4704.0,0.9449578143832864
Zfp946,0.007033316418528557,0.05962495505809784,4893.0,0.9829248694254721
Zfp945,0.04040534049272537,0.15201802551746368,4537.0,0.9114102049015669
Zfp40,0.012666226364672184,0.08045104891061783,4825.0,0.9692647649658498
6330415G19Rik,0.00043366479803808033,0.01721387356519699,4974.0,0.9991964644435516
Zfp213,0.01979178749024868,0.09267671406269073,4695.0,0.9431498593812776
Thoc6,0.0710998997092247,0.17292055487632751,4076.0,0.8188027320208919
Hcfc1r1,0.24348711967468262,0.3253306448459625,2747.0,0.5518280433909201
Tnfrsf12a,0.00981407891958952,0.07620573788881302,4865.0,0.9773001205303334
Pkmyt1,0.10737508535385132,0.21475370228290558,3728.0,0.7488951386098834
Paqr4,0.07607703655958176,0.1884087175130844,4101.0,0.8238248292486943
Kremen2,0.015705762431025505,0.0913449376821518,4801.0,0.9644435516271596
9530082P21Rik,0.001752857817336917,0.025170661509037018,4950.0,0.9943752511048614
Flywch1,0.05257172882556915,0.15758714079856873,4322.0,0.8682201687424669
Flywch2,0.011492159217596054,0.07956218719482422,4839.0,0.972077139413419
Srrm2,0.8562400937080383,0.4763109087944031,716.0,0.14383286460425873
Elob,1.6427489519119263,0.4375545382499695,112.0,0.02249899558055444
Prss33,6.399389530997723e-05,0.0032289200462400913,4976.0,0.9995982322217758
Prss41,0.0005576325347647071,0.0141300018876791,4969.0,0.9981920449979912
Prss30,0.006571807432919741,0.0624585822224617,4898.0,0.9839292888710326
Kctd5,0.1040845736861229,0.21253597736358643,3760.0,0.7553234230614705
Pdpk1,0.10519037395715714,0.21930499374866486,3781.0,0.7595419847328244
Gm50071,0.0,0.0,4978.0,1.0
Amdhd2,0.07445388287305832,0.189070463180542,4118.0,0.8272398553635998
Atp6v0c,0.7125957608222961,0.455654501914978,869.0,0.174568099638409
Tbc1d24,0.0011495562503114343,0.02235012874007225,4960.0,0.9963840899959823
Ntn3,0.00010158611985389143,0.005207509733736515,4976.0,0.9995982322217758
Tedc2,0.017066260799765587,0.08321955054998398,4736.0,0.9513860988348735
Ccnf,0.049882788211107254,0.14474719762802124,4317.0,0.8672157492969064
Abca3,0.004509093705564737,0.044409409165382385,4915.0,0.9873443149859381
D330041H03Rik,0.008572021499276161,0.06475764513015747,4865.0,0.9773001205303334
Rnps1,0.43655937910079956,0.39216309785842896,1785.0,0.35857774206508636
Eci1,0.1678764373064041,0.2658841013908386,3220.0,0.6468461229409401
Dnase1l2,0.0009460162837058306,0.018300509080290794,4962.0,0.9967858577742065
E4f1,0.04228416830301285,0.14910317957401276,4487.0,0.9013660104459622
Pgp,0.18713334202766418,0.2774127423763275,3072.0,0.6171153073523503
Mlst8,0.029139909893274307,0.11308392137289047,4598.0,0.9236641221374046
Traf7,0.13474620878696442,0.24200847744941711,3485.0,0.7000803535556448
Rab26,0.012748153880238533,0.08106692880392075,4817.0,0.967657693852953
Rab26os,0.004955120850354433,0.05371125787496567,4917.0,0.9877460827641623
Pkd1,0.016292044892907143,0.09057458490133286,4764.0,0.9570108477300121
Tsc2,0.03408123925328255,0.13191360235214233,4550.0,0.9140216954600241
Nthl1,0.0056657204404473305,0.04901406541466713,4893.0,0.9829248694254721
Slc9a3r2,0.0027292585000395775,0.03894297406077385,4947.0,0.9937725994375252
Npw,0.0009965465869754553,0.01664559729397297,4957.0,0.9957814383286461
Zfp598,0.10807007551193237,0.22592082619667053,3783.0,0.7599437525110486
Syngr3,0.023191696032881737,0.1059567928314209,4693.0,0.9427480916030534
Gfer,0.12376139312982559,0.22941303253173828,3581.0,0.7193652069104057
Noxo1,0.0007550239097326994,0.018822195008397102,4969.0,0.9981920449979912
Tbl3,0.09227635711431503,0.1964743435382843,3860.0,0.7754118119726798
Rps2,3.215256452560425,0.37760818004608154,6.0,0.0012053033346725592
Snhg9,0.0015526434872299433,0.02679828181862831,4958.0,0.9959823222177582
Ndufb10,0.7278254628181458,0.4470394551753998,865.0,0.17376456408196062
Msrb1,0.16094397008419037,0.265970915555954,3306.0,0.6641221374045801
Hs3st6,0.00046483305050060153,0.012907220050692558,4971.0,0.9985938127762154
Hagh,0.08045627921819687,0.19010350108146667,4010.0,0.8055443953394937
Fahd1,0.0039368076249957085,0.04351072385907173,4926.0,0.9895540377661711
Nubp2,0.15725547075271606,0.2549709677696228,3282.0,0.6593009240658899
Spsb3,0.0870620608329773,0.1973232477903366,3951.0,0.7936922458818803
Eme2,0.0075672282837331295,0.06490840762853622,4885.0,0.9813177983125754
Mapk8ip3,0.05528032407164574,0.16285210847854614,4314.0,0.8666130976295701
Mrps34,0.22864119708538055,0.3073884844779968,2779.0,0.558256327842507
Nme3,0.03962694853544235,0.13563159108161926,4485.0,0.900964242667738
Jpt2,0.043964847922325134,0.1324414759874344,4365.0,0.8768581759742868
Cramp1l,0.037700291723012924,0.13312062621116638,4494.0,0.9027721976697469
Ift140,0.02283366397023201,0.09842833131551743,4658.0,0.9357171554841301
Telo2,0.030234863981604576,0.11160974204540253,4548.0,0.9136199276817999
Clcn7,0.015932032838463783,0.08854235708713531,4768.0,0.9578143832864604
BC003965,0.12299052625894547,0.22678692638874054,3578.0,0.7187625552430695
Unkl,0.0356103777885437,0.1321081817150116,4537.0,0.9114102049015669
Gnptg,0.17357169091701508,0.28269851207733154,3261.0,0.655082362394536
Tsr3,0.09879585355520248,0.21060164272785187,3826.0,0.7685817597428686
Baiap3,0.04239986836910248,0.1549014002084732,4506.0,0.905182804339092
Ube2i,0.9122886657714844,0.4605204164981842,621.0,0.12474889513860989
Sox8,0.0015808248426765203,0.03012927621603012,4959.0,0.9961832061068703
2810468N07Rik,0.0031036704313009977,0.04404500126838684,4942.0,0.9927681799919646
Lmf1,0.040416475385427475,0.13772495090961456,4468.0,0.8975492165528325
Chtf18,0.03961658105254173,0.12814760208129883,4423.0,0.8885094415427882
Rpusd1,0.02181738242506981,0.09532326459884644,4665.0,0.9371233427079149
Ciao3,0.033172715455293655,0.12283723801374435,4529.0,0.9098031337886702
Haghl,0.04635697230696678,0.1530998796224594,4440.0,0.8919244676576938
Ccdc78,0.00017405154358129948,0.007339938543736935,4975.0,0.9993973483326637
Fam173a,0.29841285943984985,0.35145750641822815,2389.0,0.47991161108879066
Metrn,0.1187325268983841,0.22484509646892548,3611.0,0.7253917235837686
Fbxl16,0.00021819074754603207,0.007940531708300114,4974.0,0.9991964644435516
Wdr24,0.024084005504846573,0.10993091762065887,4677.0,0.93953394937726
Jmjd8,0.012327359057962894,0.07525154203176498,4804.0,0.9650462032944958
Stub1,0.26905885338783264,0.32665517926216125,2561.0,0.5144636400160707
Rhbdl1,0.0018118026200681925,0.029403630644083023,4956.0,0.995580554439534
Rhot2,0.06187345087528229,0.1681675761938095,4204.0,0.8445158698272398
Wdr90,0.0305505208671093,0.11899722367525101,4584.0,0.9208517476898352
Mcrip2,0.0316961370408535,0.1228833869099617,4582.0,0.920449979911611
Mettl26,0.18746499717235565,0.2837240993976593,3086.0,0.6199276817999196
Wfikkn1,0.00044988805893808603,0.013324807398021221,4972.0,0.9987946966653274
Rab40c,0.027483059093356133,0.1133180558681488,4623.0,0.9286862193652069
Gm16278,0.0011800595093518496,0.02114870399236679,4960.0,0.9963840899959823
Pigq,0.06242109462618828,0.16731980443000793,4202.0,0.8441141020490157
Capn15,0.03305759280920029,0.13159170746803284,4577.0,0.9194455604660506
1700022N22Rik,0.0010225537698715925,0.026168769225478172,4967.0,0.997790277219767
Rab11fip3,0.01860128529369831,0.09531038999557495,4739.0,0.9519887505022098
Decr2,0.04143811762332916,0.14296013116836548,4477.0,0.8993571715548413
Nme4,0.008033045567572117,0.059563376009464264,4858.0,0.9758939333065488
Tmem8,0.020153498277068138,0.1054324358701706,4738.0,0.9517878666130977
Mrpl28,0.28957340121269226,0.3333835303783417,2432.0,0.48854961832061067
Axin1,0.0738266110420227,0.18662162125110626,4112.0,0.8260345520289273
Arhgdig,0.006120969075709581,0.046453576534986496,4871.0,0.978505423865006
Rgs11,0.007442570757120848,0.0583447702229023,4879.0,0.9801124949779028
Fam234a,0.012469712644815445,0.07963871210813522,4816.0,0.9674568099638409
Luc7l,0.22217515110969543,0.3055431842803955,2847.0,0.5719164323021294
Neurl1b,0.002682510996237397,0.03361573442816734,4941.0,0.9925672961028525
Gm34455,0.0012623084476217628,0.028945358470082283,4965.0,0.9973885094415428
Dusp1,0.30166196823120117,0.4237174391746521,2711.0,0.5445962233828847
Ergic1,0.1599082350730896,0.2606590986251831,3302.0,0.6633186018481317
Atp6v0e,0.79643315076828,0.45018231868743896,718.0,0.14423463238248294
Crebrf,0.048645202070474625,0.16622430086135864,4466.0,0.8971474487746083
Bnip1,0.032468535006046295,0.1178051084280014,4529.0,0.9098031337886702
Kifc5b,0.01700790785253048,0.08825388550758362,4744.0,0.9529931699477702
Phf1,0.036804765462875366,0.15322834253311157,4604.0,0.9248694254720772
Cuta,0.5126734375953674,0.4070359766483307,1397.0,0.2806347930895942
Zbtb9,0.02260660007596016,0.10176189988851547,4685.0,0.9411410204901567
Gm50254,0.00041146401781588793,0.012262341566383839,4972.0,0.9987946966653274
Ggnbp1,0.002239382127299905,0.03410821035504341,4951.0,0.9945761349939735
Bak1,0.2390884906053543,0.3043290674686432,2688.0,0.5399758939333066
Itpr3,0.03650845214724541,0.13219484686851501,4534.0,0.9108075532342306
Uqcc2,0.7578574419021606,0.4558854401111603,870.0,0.1747689835275211
Lemd2,0.06894173473119736,0.1848408281803131,4171.0,0.8378867014865408
Gm26724,0.0006195654277689755,0.015447577461600304,4968.0,0.9979911611088791
Gm10505,0.004066212568432093,0.047718606889247894,4933.0,0.9909602249899558
Gm49794,0.001447559567168355,0.02703586034476757,4958.0,0.9959823222177582
Gm49774,0.0020047775469720364,0.0381968691945076,4956.0,0.995580554439534
Hmga1,0.1719474494457245,0.2750526964664459,3254.0,0.6536761751707513
AI413582,0.23693187534809113,0.3123825192451477,2721.0,0.5466050622740056
C130040N14Rik,0.00021132765687070787,0.008695918135344982,4975.0,0.9993973483326637
Nudt3,0.16150309145450592,0.26197803020477295,3262.0,0.6552832462836481
Gm49741,0.002054426586255431,0.033100299537181854,4953.0,0.9949779027721977
Rps10,3.1553659439086914,0.25004568696022034,1.0,0.0002008838891120932
Gm15420,0.001421358552761376,0.031318917870521545,4964.0,0.9971876255524307
Pacsin1,0.0390617661178112,0.16054478287696838,4602.0,0.924467657693853
Ilrun,0.09003711491823196,0.20864593982696533,3950.0,0.7934913619927682
Snrpc,0.5754806399345398,0.4189443290233612,1298.0,0.260747288067497
Uhrf1bp1,0.0032561609987169504,0.037232913076877594,4925.0,0.989353153877059
Taf11,0.13295093178749084,0.23717254400253296,3481.0,0.6992768179991965
Gm49801,0.00013758840213995427,0.007795562036335468,4976.0,0.9995982322217758
Anks1,0.02153359353542328,0.10804589837789536,4715.0,0.9471675371635195
Tcp11,0.0012291831662878394,0.026454448699951172,4965.0,0.9973885094415428
C230013L11Rik,0.000674291979521513,0.01572342775762081,4967.0,0.997790277219767
Zfp523,0.017061306163668633,0.08859601616859436,4756.0,0.9554037766171153
Def6,0.3007373511791229,0.3502974510192871,2402.0,0.4825231016472479
Gm49874,0.004542594775557518,0.04756457358598709,4919.0,0.9881478505423865
Ppard,0.017122216522693634,0.09372583776712418,4759.0,0.9560064282844516
Fance,0.03585603088140488,0.12911030650138855,4511.0,0.9061872237846524
Rpl10a,2.7147939205169678,0.3430022895336151,11.0,0.0022097227802330252
Tead3,0.0003598252951633185,0.013351859524846077,4974.0,0.9991964644435516
Tulp1,0.00032465491676703095,0.00928224716335535,4971.0,0.9985938127762154
Fkbp5,0.05325184389948845,0.1553531140089035,4302.0,0.864202490960225
Gm49838,0.0003919712908100337,0.012166071683168411,4972.0,0.9987946966653274
Gm22146,2.9762968551949598e-05,0.002099924487993121,4977.0,0.9997991161108879
Gm20109,0.0014403732493519783,0.02757442556321621,4957.0,0.9957814383286461
E230001N04Rik,0.0038828901015222073,0.04344148561358452,4924.0,0.9891522699879469
Srpk1,0.2729259431362152,0.32790613174438477,2518.0,0.5058256327842507
Mapk14,0.13675138354301453,0.2514542043209076,3537.0,0.7105263157894737
Gm4356,0.0025701753329485655,0.04025857150554657,4951.0,0.9945761349939735
Gm49864,0.003781757317483425,0.04982921853661537,4935.0,0.99136199276818
Brpf3,0.010477319359779358,0.06968431174755096,4838.0,0.9718762555243069
4930539E08Rik,0.0009467437048442662,0.0214113537222147,4966.0,0.9975893933306549
Pxt1,0.0,0.0,4978.0,1.0
1700063J08Rik,0.0015303096733987331,0.025723466649651527,4956.0,0.995580554439534
Kctd20,0.07325917482376099,0.1783616840839386,4067.0,0.8169947770188831
Stk38,0.12788845598697662,0.24773800373077393,3615.0,0.726195259140217
Gm16196,0.0046739522367715836,0.043920792639255524,4911.0,0.9865407794294897
Srsf3,0.9926555752754211,0.5072388052940369,634.0,0.1273603856970671
Gm41556,0.0,0.0,4978.0,1.0
Trp53cor1,0.001412843936122954,0.025204060599207878,4960.0,0.9963840899959823
Cdkn1a,0.24127982556819916,0.4033244550228119,3282.0,0.6593009240658899
Ppil1,0.23273615539073944,0.30163922905921936,2769.0,0.5562474889513861
Gm50068,0.00022570013243239373,0.008243824355304241,4974.0,0.9991964644435516
BC004004,0.2772707939147949,0.3279343545436859,2462.0,0.49457613499397346
Pi16,0.0002475393994245678,0.01025109551846981,4975.0,0.9993973483326637
Mtch1,0.3496488928794861,0.3644411265850067,2141.0,0.43009240658899156
Fgd2,0.00022676239314023405,0.010336515493690968,4975.0,0.9993973483326637
